Date,Catchment 4 After  2013/08/13,Catchment 5,Catchment 6,Catchment 7,Catchment 8,Catchment 9,Catchment 11,Catchment 12,Catchment 13,Catchment 14,Green Shed,Blue Shed,Catchment 4 Prior to  2013/08/13,Brown Shed
2020-03-20,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-03-21,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-03-22,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-03-23,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-03-24,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-03-25,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-03-26,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-03-27,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-03-28,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-03-29,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-03-30,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-03-31,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-04-01,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-04-02,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-04-03,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-04-04,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-04-05,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-04-06,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-04-07,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-04-08,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-04-09,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-04-10,0,0,0,0,0,0,0,0,0,0,30,30,0,0
2020-04-11,30,0,0,0,0,0,0,0,0,0,0,30,0,0
2020-04-12,30,0,0,0,0,0,0,0,0,0,0,30,0,0
2020-04-13,30,0,0,0,0,0,0,0,0,0,0,30,0,0
2020-04-14,30,0,0,0,0,0,0,0,0,0,0,30,0,0
2020-04-15,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-16,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-17,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-18,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-19,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-20,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-21,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-22,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-23,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-24,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-25,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-26,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-27,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-28,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-29,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-04-30,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-01,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-02,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-03,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-04,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-05,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-06,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-07,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-08,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-09,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-10,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-11,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-12,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-13,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-14,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-15,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-16,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-17,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-18,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-19,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-20,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-21,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-22,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-23,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-24,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-25,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-26,30,0,0,0,30,0,0,0,0,0,0,0,0,0
2020-05-27,30,0,0,0,30,0,0,0,0,0,0,0,0,0
2020-05-28,30,0,0,0,30,0,0,0,0,0,0,0,0,0
2020-05-29,30,0,0,0,30,0,0,0,0,0,0,0,0,0
2020-05-30,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-05-31,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-01,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-02,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-03,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-04,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-05,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-06,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-07,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-08,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-09,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-10,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-11,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-12,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-13,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-14,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-15,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-16,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-17,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-18,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-19,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-20,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-21,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-22,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-23,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-24,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-25,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-26,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-27,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-28,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-29,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-06-30,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-07-01,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-07-02,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-07-03,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-07-04,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-07-05,27,0,0,0,0,30,0,0,0,0,0,0,0,0
2020-07-06,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-07,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-08,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-09,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-10,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-11,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-12,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-13,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-14,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-15,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-16,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-17,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-18,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-19,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-20,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-21,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-22,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-23,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-24,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-25,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-26,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-27,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-28,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-29,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-30,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-07-31,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-01,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-02,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-03,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-04,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-05,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-06,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-07,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-08,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-09,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-10,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-11,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-12,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-13,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-14,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-15,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-16,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-17,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-18,0,27,0,0,30,0,0,0,0,0,0,0,0,0
2020-08-19,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-08-20,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-08-21,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-08-22,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-08-23,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-08-24,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-08-25,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-08-26,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-08-27,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-08-28,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-08-29,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-08-30,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-08-31,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-01,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-02,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-03,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-04,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-05,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-06,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-07,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-08,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-09,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-10,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-11,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-12,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-13,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-14,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-15,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-16,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-17,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-18,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-19,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-20,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-21,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-22,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-23,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-24,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-25,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-26,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-27,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-28,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-29,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-09-30,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-10-01,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-10-02,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-10-03,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-10-04,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-10-05,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-10-06,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-10-07,0,23,0,0,27,0,0,0,0,0,0,0,0,0
2020-10-08,0,23,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-09,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-10,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-11,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-12,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-13,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-14,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-15,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-16,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-17,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-18,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-19,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-20,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-21,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-22,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-23,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-24,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-25,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-26,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-27,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-28,23,0,0,0,0,27,0,0,0,0,0,0,0,0
2020-10-29,23,0,0,0,0,27,0,0,0,0,30,30,0,0
2020-10-30,23,0,0,0,0,27,0,0,0,0,30,30,0,0
2020-10-31,23,0,0,0,0,27,0,0,0,0,30,30,0,0
2020-11-01,23,0,0,0,0,27,0,0,0,0,30,30,0,0
2020-11-02,23,0,0,0,0,27,0,0,0,0,30,30,0,0
2020-11-03,0,0,0,0,0,0,0,0,0,0,53,57,0,0
2020-11-04,0,0,0,0,0,0,0,0,0,0,53,57,0,0
2020-11-05,0,0,0,0,0,0,0,0,0,0,53,57,0,0
2020-11-06,0,0,0,0,0,0,0,0,0,0,53,57,0,0
2020-11-07,0,0,0,0,0,0,0,0,0,0,53,57,0,0
2020-11-08,0,0,0,0,0,0,0,0,0,0,53,57,0,0
2020-11-09,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-10,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-11,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-12,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-13,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-14,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-15,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-16,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-17,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-18,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-19,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-20,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-21,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-22,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-23,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-24,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-25,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-26,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-27,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-28,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-29,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-11-30,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-12-01,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-12-02,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-12-03,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-12-04,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-12-05,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-12-06,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-12-07,0,0,0,0,0,0,0,0,0,0,45,51,0,0
2020-12-08,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-09,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-10,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-11,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-12,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-13,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-14,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-15,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-16,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-17,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-18,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-19,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-20,0,0,0,0,0,0,0,0,0,0,42,46,0,0
2020-12-21,0,0,0,0,0,0,0,0,0,0,39,38,0,0
2020-12-22,0,0,0,0,0,0,0,0,0,0,39,38,0,0
2020-12-23,0,0,0,0,0,0,0,0,0,0,39,38,0,0
2020-12-24,0,0,0,0,0,0,0,0,0,0,39,38,0,0
2020-12-25,0,0,0,0,0,0,0,0,0,0,39,38,0,0
2020-12-26,0,0,0,0,0,0,0,0,0,0,39,38,0,0
2020-12-27,0,0,0,0,0,0,0,0,0,0,39,38,0,0
2020-12-28,0,0,0,0,0,0,0,0,0,0,39,38,0,0
2020-12-29,0,0,0,0,0,0,0,0,0,0,39,38,0,0
2020-12-30,0,0,0,0,0,0,0,0,0,0,39,38,0,0
2020-12-31,0,0,0,0,0,0,0,0,0,0,39,38,0,0
,,,,,,,,,,,,,,
